"","Island_Island_Site","Depth","Quadrat","Cover","Latitude","Longitude","Fixed.substrate","Sediment.substrate","Rubble","Light_Log","Light_Rel_Ind","Temp_Hoboo","Temp_Variability","SST_Satellite_mean","Temp_Rel_Ind","Geomorphology","Coast_Orientation","Bathymetry_slope","Major_biotic_or_abiotic_features","Dominant.Substrate","Dominant.benthic.non_coral","Generic_richness","Years_Since_Last_bleaching","DHW_Last_Bleaching_year","Bleaching_events_since_2015","Sum_DHWs_since_2015","ID","Depth_num","TotPoints","Inc_points","Non_Inc_points"
"83","Bora_1","40",3,12,-16.5031,-151.7907,18.66,2.67,0,-0.379238610612666,-0.241161965794852,0.169706125945572,-1.05359703457364,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",0.62860988197769,3,3.9,1,-0.500917276089856,"40_SOCBOR1_3",40,75,9,66
"84","Bora_1","40",30,12,-16.5031,-151.7907,33.34,12,0,-0.379238610612666,-0.241161965794852,0.169706125945572,-1.05359703457364,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",0.62860988197769,3,3.9,1,-0.500917276089856,"40_SOCBOR1_30",40,75,9,66
"85","Bora_1","40",4,8,-16.5031,-151.7907,21.34,5.33,0,-0.379238610612666,-0.241161965794852,0.169706125945572,-1.05359703457364,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",0.62860988197769,3,3.9,1,-0.500917276089856,"40_SOCBOR1_4",40,75,6,69
"86","Bora_1","40",5,2.67,-16.5031,-151.7907,21.33,14.67,0,-0.379238610612666,-0.241161965794852,0.169706125945572,-1.05359703457364,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",0.62860988197769,3,3.9,1,-0.500917276089856,"40_SOCBOR1_5",40,75,2,73
"87","Bora_1","40",6,5.32,-16.5031,-151.7907,38.67,4,0,-0.379238610612666,-0.241161965794852,0.169706125945572,-1.05359703457364,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",0.62860988197769,3,3.9,1,-0.500917276089856,"40_SOCBOR1_6",40,75,4,71
"88","Bora_1","40",7,0,-16.5031,-151.7907,24,10.67,4,-0.379238610612666,-0.241161965794852,0.169706125945572,-1.05359703457364,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",0.62860988197769,3,3.9,1,-0.500917276089856,"40_SOCBOR1_7",40,75,0,75
"89","Bora_1","40",8,2.67,-16.5031,-151.7907,26.67,2.67,0,-0.379238610612666,-0.241161965794852,0.169706125945572,-1.05359703457364,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",0.62860988197769,3,3.9,1,-0.500917276089856,"40_SOCBOR1_8",40,75,2,73
"90","Bora_1","40",9,0,-16.5031,-151.7907,33.33,6.67,0,-0.379238610612666,-0.241161965794852,0.169706125945572,-1.05359703457364,0.411401551564416,0.397490170700506,"Barrier reef","West","Moderate","Rubble and corals","Rubble","None",0.62860988197769,3,3.9,1,-0.500917276089856,"40_SOCBOR1_9",40,75,0,75
"91","Bora_1","6",1,36,-16.5031,-151.7907,49.33,0,2.67,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_1",6,75,27,48
"92","Bora_1","6",10,41.33,-16.5031,-151.7907,36,0,0,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_10",6,75,31,44
"93","Bora_1","6",11,32,-16.5031,-151.7907,58.67,0,0,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_11",6,75,24,51
"94","Bora_1","6",12,18.66,-16.5031,-151.7907,45.33,0,0,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_12",6,75,14,61
"95","Bora_1","6",13,30.66,-16.5031,-151.7907,57.33,0,0,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_13",6,75,23,52
"96","Bora_1","6",14,40,-16.5031,-151.7907,18.67,0,0,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_14",6,75,30,45
"97","Bora_1","6",15,29.34,-16.5031,-151.7907,56,0,5.33,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_15",6,75,22,53
"98","Bora_1","6",16,29.34,-16.5031,-151.7907,72,0,0,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_16",6,75,22,53
"99","Bora_1","6",17,49.34,-16.5031,-151.7907,62.67,0,0,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_17",6,75,37,38
"100","Bora_1","6",18,37.33,-16.5031,-151.7907,49.33,0,0,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_18",6,75,28,47
"101","Bora_1","6",19,8,-16.5031,-151.7907,40,0,0,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_19",6,75,6,69
"102","Bora_1","6",2,14.67,-16.5031,-151.7907,80,0,0,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_2",6,75,11,64
"103","Bora_1","6",20,16,-16.5031,-151.7907,58.67,0,0,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_20",6,75,12,63
"104","Bora_1","6",21,17.33,-16.5031,-151.7907,40,0,0,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_21",6,75,13,62
"105","Bora_1","6",22,34.67,-16.5031,-151.7907,89.33,0,0,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_22",6,75,26,49
"106","Bora_1","6",23,25.33,-16.5031,-151.7907,37.33,0,0,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_23",6,75,19,56
"107","Bora_1","6",24,32,-16.5031,-151.7907,26.67,0,17.33,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_24",6,75,24,51
"108","Bora_1","6",25,42.67,-16.5031,-151.7907,48,0,0,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_25",6,75,32,43
"109","Bora_1","6",26,44.01,-16.5031,-151.7907,54.67,0,0,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_26",6,75,33,42
"110","Bora_1","6",27,51.99,-16.5031,-151.7907,45.33,0,0,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_27",6,75,39,36
"111","Bora_1","6",28,43.99,-16.5031,-151.7907,58.67,0,0,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_28",6,75,33,42
"112","Bora_1","6",29,41.33,-16.5031,-151.7907,73.33,0,0,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_29",6,75,31,44
"113","Bora_1","6",3,37.33,-16.5031,-151.7907,42.67,0,6.67,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_3",6,75,28,47
"114","Bora_1","6",30,46.67,-16.5031,-151.7907,60,0,0,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_30",6,75,35,40
"115","Bora_1","6",4,33.33,-16.5031,-151.7907,57.33,0,0,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_4",6,75,25,50
"116","Bora_1","6",5,18.67,-16.5031,-151.7907,74.67,0,0,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_5",6,75,14,61
"117","Bora_1","6",6,37.33,-16.5031,-151.7907,70.67,0,2.67,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_6",6,75,28,47
"118","Bora_1","6",7,38.67,-16.5031,-151.7907,58.67,0,5.33,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_7",6,75,29,46
"119","Bora_1","6",8,57.34,-16.5031,-151.7907,37.33,0,0,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_8",6,75,43,32
"120","Bora_1","6",9,37.33,-16.5031,-151.7907,36,0,4,1.19563532776885,1.93128789007223,0.177134908762272,-0.790815067752802,0.411401551564416,0.397490170700506,"Barrier reef","West","Gentle","Corals and substrate","Fixed substrate","None",-0.414416885155662,3,3.9,1,-0.500917276089856,"6_SOCBOR1_9",6,75,28,47
"121","Bora_1","60",1,66.66,-16.5031,-151.7907,42.67,0,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_1",60,75,50,25
"122","Bora_1","60",10,46.66,-16.5031,-151.7907,20,4,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_10",60,75,35,40
"123","Bora_1","60",11,44,-16.5031,-151.7907,33.33,0,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_11",60,75,33,42
"124","Bora_1","60",12,68,-16.5031,-151.7907,24,0,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_12",60,75,51,24
"125","Bora_1","60",13,68,-16.5031,-151.7907,30.66,0,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_13",60,75,51,24
"126","Bora_1","60",14,61.33,-16.5031,-151.7907,37.33,0,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_14",60,75,46,29
"127","Bora_1","60",15,90.67,-16.5031,-151.7907,32,0,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_15",60,75,68,7
"128","Bora_1","60",16,39.98,-16.5031,-151.7907,36,0,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_16",60,75,30,45
"129","Bora_1","60",17,41.34,-16.5031,-151.7907,20,0,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_17",60,75,31,44
"130","Bora_1","60",18,62.66,-16.5031,-151.7907,36,0,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_18",60,75,47,28
"131","Bora_1","60",19,29.34,-16.5031,-151.7907,25.33,0,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_19",60,75,22,53
"132","Bora_1","60",2,67.99,-16.5031,-151.7907,41.34,0,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_2",60,75,51,24
"133","Bora_1","60",20,62.67,-16.5031,-151.7907,45.33,0,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_20",60,75,47,28
"134","Bora_1","60",21,61.33,-16.5031,-151.7907,29.33,0,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_21",60,75,46,29
"135","Bora_1","60",22,94.67,-16.5031,-151.7907,34.67,0,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_22",60,75,71,4
"136","Bora_1","60",23,46.67,-16.5031,-151.7907,21.33,10.67,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_23",60,75,35,40
"137","Bora_1","60",24,77.33,-16.5031,-151.7907,48,0,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_24",60,75,58,17
"138","Bora_1","60",25,82.67,-16.5031,-151.7907,33.33,0,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_25",60,75,62,13
"139","Bora_1","60",26,65.33,-16.5031,-151.7907,32,0,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_26",60,75,49,26
"140","Bora_1","60",27,66.66,-16.5031,-151.7907,32,0,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_27",60,75,50,25
"141","Bora_1","60",28,80,-16.5031,-151.7907,32,0,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_28",60,75,60,15
"142","Bora_1","60",29,90.67,-16.5031,-151.7907,24,0,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_29",60,75,68,7
"143","Bora_1","60",3,77.32,-16.5031,-151.7907,36,0,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_3",60,75,58,17
"144","Bora_1","60",30,62.66,-16.5031,-151.7907,50.67,0,0,-0.63811997482004,-0.598123324062143,0.154339368907189,-0.844444040573382,0.411401551564416,0.397490170700506,"Barrier reef","West","Steep","Pavona, Pachy, Porites","Fixed substrate","CCA",1.07562135360627,3,3.9,1,-0.500917276089856,"60_SOCBOR1_30",60,75,47,28
